title,url,source_date,incident_type,date,location,victim_identity,description,severity,perpetrator_info,latitude,longitude,year_found,found_at,search_query
Brothers arrested over alleged attack on Jussie Smollett,https://www.kulr8.com/lifestyles/entertainment/brothers-arrested-over-alleged-attack-on-jussie-smollett/article_7ea11855-2de9-51c0-9507-0d928c5ac0da.html,20190216T054500Z,assault,,Chicago,gay,Brothers arrested for allegedly attacking actor Jussie Smollett in Chicago. The attack was reported as a hate crime targeting Smollett's sexual orientation.,high,Brothers allegedly involved in the attack,-33.7598838,150.9090178,,,
Brothers arrested over alleged attack on Jussie Smollett,https://www.delaware1059.com/lifestyles/entertainment/brothers-arrested-over-alleged-attack-on-jussie-smollett/article_1dd009e0-7ada-53ed-91f7-783f175d2b16.html,20190216T053000Z,assault,,Chicago,gay,Brothers arrested for allegedly attacking actor Jussie Smollett in Chicago. The incident involved physical assault and is being investigated as a hate crime.,high,Brothers,-33.7598838,150.9090178,,,
Brothers arrested over alleged attack on Jussie Smollett,http://www.republic-online.com/lifestyles/entertainment/brothers-arrested-over-alleged-attack-on-jussie-smollett/article_fc46d721-07f7-5865-b8eb-ab22ceeb0838.html,20190216T053000Z,assault,,Chicago,gay,Brothers arrested for allegedly attacking actor Jussie Smollett in Chicago. The attack was reported as a hate crime targeting Smollett's sexual orientation.,high,Brothers allegedly involved in the attack,-33.7598838,150.9090178,,,
Brothers arrested over alleged attack on Jussie Smollett,https://www.oneidadispatch.com/lifestyle/entertainment/brothers-arrested-over-alleged-attack-on-jussie-smollett/article_39daa70d-7d8c-56fa-b7ff-4af8255e47a2.html,20190216T051500Z,assault,,Chicago,gay,Brothers arrested for allegedly attacking actor Jussie Smollett in Chicago. The incident involved physical assault and is being investigated as a hate crime.,high,Brothers,-33.7598838,150.9090178,,,
Brothers arrested over alleged attack on Jussie Smollett,https://www.wisconsingazette.com/entertainment/brothers-arrested-over-alleged-attack-on-jussie-smollett/article_88d9d300-6371-59b5-b517-7b043090289d.html,20190216T051500Z,assault,,Chicago,gay,Brothers arrested for allegedly attacking actor Jussie Smollett in Chicago.,high,Brothers,-33.7598838,150.9090178,,,
Brothers arrested over alleged attack on Jussie Smollett,http://www.montereycountyweekly.com/entertainment/brothers-arrested-over-alleged-attack-on-jussie-smollett/article_038be3dc-8640-5294-8a38-52821e6d2d56.html,20190216T050000Z,assault,,Chicago,gay,Brothers were arrested for allegedly attacking actor Jussie Smollett in Chicago.,high,Brothers,-33.7598838,150.9090178,,,
Brothers arrested over alleged attack on Jussie Smollett,https://www.mdjonline.com/neighbor_newspapers/entertainment/brothers-arrested-over-alleged-attack-on-jussie-smollett/article_ae923238-5e6c-5d87-b1b9-10a93aea3e04.html,20190216T044500Z,assault,,Chicago,unknown,Brothers arrested over alleged attack on Jussie Smollett in Chicago,high,Brothers,-33.7598838,150.9090178,,,
Brothers arrested over alleged attack on Jussie Smollett,http://www.ashleycountyledger.com/lifestyles/entertainment/brothers-arrested-over-alleged-attack-on-jussie-smollett/article_a74c02ff-2d56-5dac-aa60-8913c63c676c.html,20190216T043000Z,assault,,Chicago,gay,Brothers arrested for allegedly attacking actor Jussie Smollett in Chicago. The incident involved physical assault and is being investigated as a hate crime.,high,Brothers,-33.7598838,150.9090178,,,
Brothers arrested over alleged attack on Jussie Smollett,http://www.insidenova.com/lifestyles/entertainment/brothers-arrested-over-alleged-attack-on-jussie-smollett/article_94292d3a-c956-5513-a31b-51d223591bad.html,20190216T043000Z,assault,,Chicago,gay,Brothers arrested for allegedly attacking actor Jussie Smollett in Chicago. The attack was reported as a hate crime targeting Smollett's sexual orientation.,high,Brothers allegedly involved in the attack,-33.7598838,150.9090178,,,
Brothers arrested over alleged attack on Jussie Smollett,http://www.oleantimesherald.com/lifestyle/entertainment/brothers-arrested-over-alleged-attack-on-jussie-smollett/article_48c91ec2-7503-52c8-8e5a-56e49d261ce9.html,20190216T043000Z,assault,,Chicago,gay,Brothers arrested for allegedly attacking actor Jussie Smollett in Chicago. The attack was reported as a hate crime targeting Smollett's sexual orientation.,high,Brothers allegedly involved in the attack,-33.7598838,150.9090178,,,
Brothers arrested over alleged attack on Jussie Smollett,http://www.thecourierexpress.com/lifestyle/entertainment/brothers-arrested-over-alleged-attack-on-jussie-smollett/article_87292320-1b70-5ff8-944e-20866f7c689b.html,20190216T041500Z,assault,,Chicago,gay,Brothers arrested for allegedly attacking actor Jussie Smollett in Chicago. The incident involved physical assault and is being investigated as a hate crime.,high,Brothers,-33.7598838,150.9090178,,,
Brothers arrested over alleged attack on Jussie Smollett,https://www.kpvi.com/interests/brothers-arrested-over-alleged-attack-on-jussie-smollett/article_a7f7e126-f617-511c-bdee-ab876b35b6d1.html,20190216T041500Z,assault,,Chicago,gay,Brothers arrested for allegedly attacking actor Jussie Smollett in Chicago. The incident involved physical assault and is being investigated as a hate crime.,high,Brothers,-33.7598838,150.9090178,,,
Brothers arrested over alleged attack on Jussie Smollett,https://www.heraldmailmedia.com/lifestyles/entertainment/brothers-arrested-over-alleged-attack-on-jussie-smollett/article_b0dae7f1-9647-5718-92a5-bd1033b12003.html,20190216T040000Z,assault,,Chicago,gay,Brothers arrested for allegedly attacking actor Jussie Smollett in Chicago. The attack was reported as a hate crime targeting Smollett's sexual orientation.,high,Brothers allegedly involved in the attack,-33.7598838,150.9090178,,,
Brothers arrested over alleged attack on Jussie Smollett,http://www.bradfordera.com/lifestyle/entertainment/brothers-arrested-over-alleged-attack-on-jussie-smollett/article_74e8cd44-49a6-5718-b7c7-fbcf42753e83.html,20190216T040000Z,assault,,Chicago,gay,Brothers arrested for allegedly attacking actor Jussie Smollett in Chicago.,high,Brothers,-33.7598838,150.9090178,,,
Brothers arrested over alleged attack on Jussie Smollett,https://www.abcfoxmontana.com/lifestyles/entertainment/brothers-arrested-over-alleged-attack-on-jussie-smollett/article_76a6b834-b3f1-509d-9489-db4e877ec279.html,20190216T034500Z,assault,,Chicago,gay,Brothers arrested for allegedly attacking actor Jussie Smollett in Chicago. The attack was reported as a hate crime targeting Smollett's sexual orientation.,high,Brothers allegedly involved in the attack,-33.7598838,150.9090178,,,
Brothers arrested over alleged attack on Jussie Smollett,http://www.theprogressnews.com/lifestyles/entertainment/brothers-arrested-over-alleged-attack-on-jussie-smollett/article_03ef8312-7be6-5fd1-8347-1d28c5da97a4.html,20190216T034500Z,assault,,Chicago,gay,Brothers arrested for allegedly attacking actor Jussie Smollett in Chicago. The incident involved physical assault and is being investigated as a hate crime.,high,Brothers,-33.7598838,150.9090178,,,
Brothers arrested over alleged attack on Jussie Smollett,http://www.northwestgeorgianews.com/lifestyles/entertainment/brothers-arrested-over-alleged-attack-on-jussie-smollett/article_6b76f551-e20e-558d-9d69-8ba3aa02ba13.html,20190216T034500Z,assault,,Chicago,gay,Brothers arrested for allegedly attacking actor Jussie Smollett in Chicago. The incident involved physical assault and is being investigated as a hate crime.,high,Brothers,-33.7598838,150.9090178,,,
Brothers arrested over alleged attack on Jussie Smollett,https://www.thedalleschronicle.com/lifestyles/entertainment/brothers-arrested-over-alleged-attack-on-jussie-smollett/article_83f55e8e-aecc-5887-9b11-5f335c6246cf.html,20190216T034500Z,assault,,Chicago,gay,Brothers arrested for allegedly attacking actor Jussie Smollett in Chicago. The incident involved physical assault and is being investigated as a hate crime.,high,Brothers,-33.7598838,150.9090178,,,
Jussie Smollett gives details about his attack and says he  forever changed  ,http://www.975wabd.com/news/jussie-smollett-gives-details-about-his-attack-and-says-hes-forever-changed/,20190214T214500Z,assault,,Chicago,gay,"Jussie Smollett, a gay actor, gave details about being physically attacked in Chicago. He stated that the incident has forever changed him.",high,Perpetrators not specified,-33.7598838,150.9090178,,,
Jussie Smollett gives details about his attack and says he  forever changed  ,http://www.1045wjjk.com/news/jussie-smollett-gives-details-about-his-attack-and-says-hes-forever-changed/,20190214T210000Z,assault,,Chicago,gay,"Jussie Smollett, a gay actor, gave details about being physically attacked in Chicago. He stated that the incident forever changed him.",high,,-33.7598838,150.9090178,,,
"Le numéro 3 du Vatican , le cardinal australien George Pell , condamné pour agression sexuelle",https://www.lavenir.net/cnt/dmf20190226_01302108/le-numero-3-du-vatican-le-cardinal-australien-george-pell-condamne-pour-agression-sexuelle,20190226T073000Z,assault,2019-02-26,Australie,unknown,Le cardinal australien George Pell a été condamné pour agression sexuelle,high,,-24.7761086,134.755,,,
Top Vatican cleric Cardinal George Pell found guilty of sexually assaulting two choirboys,https://www.timesnownews.com/international/article/top-vatican-cleric-cardinal-george-pell-found-guilty-of-sexually-assaulting-two-choirboys/372549,20190226T033000Z,assault,,cathedral's sacristy,unknown,"Australian Cardinal George Pell, now aged 77, was accused of cornering two boys -- then aged 12 and 13 -- in the cathedral's sacristy and forcing them to perform a sex act on him.",high,,,,,,
"St Kilda cop bashing : Kayla Potts , Jack Houghcroft charged",https://www.news.com.au/national/victoria/courts-law/five-people-charged-over-bashing-of-two-police-officers-in-st-kilda/news-story/490c74f31bef143ca3525c6a535067e7,20190225T220000Z,assault,,St Kilda,unknown,Kayla Potts and Jack Houldcroft have been charged in connection with a cop bashing incident in St Kilda.,medium,,-37.8638261,144.981637,,,
You Wont Believe Brunei New Laws Effective April 3rd ; Read Them Here : Gay = Death,https://www.redstate.com/alexparker/2019/03/31/wont-believe-bruneis-new-laws-effective-april-3rd-read-gay-death/,20190401T024500Z,other,,Brunei,gay,Brunei has implemented new laws effective April 3rd that equate being gay to death penalty,high,,-14.40559,124.96866,,,
"Australian  gay bashing  cases could be solved by DNA advances , police say · PinkNews",https://www.pinknews.co.uk/2019/03/31/australia-gay-murders-dna-advances/,20190331T150000Z,assault,,Australia,gay,Australian police believe that advancements in DNA technology could help solve cases of gay bashing,medium,,-24.7761086,134.755,,,
Muslim mother horror after racist vandals graffiti a swastika and the word  dog  on her white BMW,https://www.dailymail.co.uk/news/article-6828557/Muslim-mothers-horror-racist-vandals-graffiti-swastika-word-dog-white-BMW.html,20190320T014500Z,vandalism,,Muslim mother's home in Bankstown,unknown,A Muslim mother was horrified after racist vandals graffitied a swastika and the word 'dog' on her white BMW parked outside her home in Bankstown.,medium,,,,,,
SA Police appeal for information over unsolved  gay bashing  murders of two Adelaide men,http://www.starobserver.com.au/news/national-news/south-australia/sa-police-appeal-for-information-over-unsolved-gay-bashing-murders-of-two-adelaide-men/180265,20190401T110000Z,murder,,Adelaide,gay,SA Police are appealing for information regarding the unsolved 'gay bashing' murder cases of Adelaide men David Saint and Robert Mark Woodland.,high,,-34.9281805,138.5999312,,,
Police call for information into  gay bashing  murders of two men in Adelaide parklands - ABC News ( Australian Broadcasting Corporation ) ,https://www.abc.net.au/news/2019-03-31/police-believe-dna-may-hold-answers-in-unsolved-murders/10957072,20190331T080000Z,murder,,Adelaide parklands,gay,Two unsolved murder cases believed to have been the result of 'gay bashings' in Adelaide parklands. SA Police are hopeful advances in DNA technology will help solve the cold cases.,high,,-34.9278054,138.6206238,,,
Shady sheik & his  hate speech  are welcome in NZ – Whale Oil Beef Hooked,https://www.whaleoil.co.nz/2019/03/shady-sheik-his-hate-speech-are-welcome-in-nz/,20190320T210000Z,hate_speech,,New Zealand,general_lgbtiq,The article discusses a controversial sheik known for his hate speech towards the LGBTIQ+ community being welcomed in New Zealand.,medium,Shady sheik,-36.8622961,174.7190716,,,
LGBTI - inclusive Brisbane church speaks out against homophobic and racist graffiti attacks,http://www.starobserver.com.au/news/national-news/queensland-news/lgbti-inclusive-brisbane-church-speaks-out-against-homophobic-and-racist-graffiti-attacks/178834,20190308T073000Z,vandalism,,Metropolitan Community Church Brisbane,general_lgbtiq,The pastor of the LGBTI-inclusive Metropolitan Community Church Brisbane has spoken out about a spate of homophobic and racist graffiti on the property.,medium,,,,,,
"Fraser Anning supporter arrested after attack on journalist , photographer",https://www.cairnspost.com.au/news-corp-journalist-eliza-barrs-question-that-fraser-anning-wouldnt-answer/news-story/79045c28f0be4785cbc163134e211631?nk=de1fd2a442ebbfb426bd83a6c298a9a7-1556679749,20190501T031500Z,assault,,"Cairns Central Shopping Centre, Cairns","journalist, photographer",A supporter of Fraser Anning was arrested after attacking a journalist and photographer at Cairns Central Shopping Centre. The incident involved physical violence towards the media professionals covering a political event.,medium,Fraser Anning supporter,-16.9267346,145.7737252,,,
"Fraser Anning supporter arrested after attack on journalist , photographer",https://www.cairnspost.com.au/news-corp-journalist-eliza-barrs-question-that-fraser-anning-wouldnt-answer/news-story/79045c28f0be4785cbc163134e211631?nk=cf7a8eafb9b6b30fc4fda72a34885490-1556664450,20190430T230000Z,assault,,Fraser Anning's office in Cairns,"journalist, photographer",A supporter of Fraser Anning was arrested after attacking a journalist and photographer outside Fraser Anning's office in Cairns.,medium,Fraser Anning supporter,,,,,
