title,url,source_date,incident_type,date,location,victim_identity,description,severity,perpetrator_info,latitude,longitude,year_found,found_at,search_query
"After 30 Years , Arrest Is Made In Alleged Australian Hate Crime Killing Initially Ruled A Suicide",https://www.wgbh.org/news/local-news/2020/05/21/after-30-years-arrest-is-made-in-alleged-australian-hate-crime-killing-initially-ruled-a-suicide,20200522T003000Z,assault,not specified,Sydney,unknown,"After 30 years, an arrest has been made in an alleged hate crime killing that was initially ruled a suicide in Sydney.",high,not specified,-33.8698439,151.2082848,,,
Scott Johnson case : Trip to top - up Opal card ends in arrest for 1988 gay - hate murder,https://www.theage.com.au/national/nsw/trip-to-top-up-opal-card-ends-in-arrest-for-1988-gay-hate-murder-20200513-p54si2.html,20200513T064500Z,murder,1988-XX-XX,Sydney Harbour,gay,"Scott Johnson, a gay man, was murdered in a gay-hate crime in 1988 near Sydney Harbour. His case has recently seen progress with a man being arrested for the murder.",high,Man arrested for the murder,-33.8645376,151.234277,,,
Suspect arrested in 1988 cold - case death of American in Australia,https://www.adn.com/nation-world/2020/05/12/suspect-arrested-in-1988-cold-case-death-of-american-in-australia/,20200512T210000Z,assault,1988-XX-XX,Sydney,gay,"More than 30 years after Scott Johnson fell off a cliff in Sydney, a man has been charged with his death in an alleged gay hate crime.",high,Man charged with the death of Scott Johnson,-33.8698439,151.2082848,,,
American fatal fall off Sydney cliff ruled gay hate crime,https://watermarkonline.com/2017/12/01/americans-fatal-fall-off-sydney-cliff-ruled-gay-hate-crime/,20200513T191500Z,fatal fall,,Sydney cliff,gay,An American man's fatal fall off a cliff in Sydney has been ruled as a gay hate crime.,high,,-33.8525478,151.2104617,,,
"A man was pushed from a cliff in an anti - gay hate crime decades ago , police say . Now theyve arrested a suspect",https://www.wmtw.com/article/a-man-was-pushed-from-a-cliff-in-an-anti-gay-hate-crime-decades-ago-police-say-now-theyve-arrested-a-suspect/32456589,20200513T160000Z,assault,not specified,Sydney,gay,A man was pushed from a cliff in an anti-gay hate crime decades ago. Police have now arrested a suspect in connection with the incident.,high,suspect arrested,-33.8698439,151.2082848,,,
Tombé dune falaise : la mort de Scott Johnson n  était pas un suicide mais un crime homophobe,https://www.parismatch.com/Actu/Faits-divers/Tombe-du-haut-d-une-falaise-la-mort-de-Scott-Johnson-n-etait-pas-un-suicide-mais-un-crime-homophobe-1685292,20200513T144500Z,crime,,falaise,gay,"Scott Johnson est décédé en tombant d'une falaise, mais des enquêtes récentes suggèrent qu'il s'agissait en fait d'un crime homophobe et non d'un suicide.",high,,-27.5970596,153.0573853,,,
Man charged in Australia for gay man 1988 killing,https://www.heraldlive.co.za/news/world/2020-05-13-man-charged-in-australia-for-gay-mans-1988-killing/,20200513T093000Z,killing,1988-XX-XX,Sydney,gay,A man has been charged in Australia for the killing of a gay man in 1988 in Sydney. The victim's identity has not been disclosed in the article.,high,Man charged for the killing,-33.8698439,151.2082848,,,
Australian Authorities Make Arrest In Apparent Hate Crime Murder Of Gay Man In 1988 – Nation & World News,https://www.wuft.org/nation-world/2020/05/12/australian-authorities-make-arrest-in-apparent-hate-crime-murder-of-gay-man-in-1988/,20200513T090000Z,murder,1988-XX-XX,Darlinghurst,gay,Australian authorities have made an arrest in the apparent hate crime murder of a gay man in 1988 in Darlinghurst. The victim's identity has not been disclosed at this time.,high,arrest made,-33.8783381,151.219225,,,
Arrest Made in 1988 Murder of Gay American Chased Off Sydney Cliff,https://www.advocate.com/crime/2020/5/12/arrest-made-1988-murder-gay-american-chased-sydney-cliff,20200512T230000Z,murder,1988-XX-XX,Sydney Cliff,gay,"Arrest made in the 1988 murder of Scott Johnson, a gay American who was chased off a cliff in Sydney. His death was initially ruled a suicide.",high,"Arrest made, details not specified",-33.8525478,151.2104617,,,
Arrest Made In 1988 Hate Crime Killing Of Gay American At Australian Cliff,https://www.huffpost.com/entry/arrest-scott-johnson-cliff-killing_n_5ebac4d4c5b63c0fa177cd63,20200512T220000Z,killing,1988-XX-XX,Australian Cliff,gay,Arrest made in the 1988 hate crime killing of a gay American at an Australian cliff.,high,Arrest made,-35.3315312,148.8770874,,,
Man charged with murder over death of gay man who fell from cliff more than 30 years ago,https://www.dailystar.co.uk/news/latest-news/man-charged-murder-over-death-22016965,20200512T203000Z,murder,,cliff (specific location not mentioned),gay,A man has been charged with murder over the death of a gay man who fell from a cliff more than 30 years ago. The incident is being investigated as a hate crime.,high,Man charged with murder,-33.8131,151.2981,,,
Australian charged for killing gay student 32 years ago,http://theshillongtimes.com/2020/05/13/australian-charged-for-killing-gay-student-32-years-ago/,20200512T201500Z,killing,,Australia,gay,Australian charged for killing gay student 32 years ago,high,Australian individual,-24.7761086,134.755,,,
Μία σύλληψη για δολοφονία γκέι φοιτητή το 1988 - Έγκλημα μίσους η « αυτοκτονία » ,https://www.lifo.gr/now/world/282063/mia-syllipsi-gia-dolofonia-gkei-foititi-to-1988-egklima-misoys-i-aytoktonia,20200512T201500Z,murder,1988-XX-XX,Sydney,gay,An Australian man was arrested for the murder of a gay American student in Sydney 32 years ago.,high,Australian man,-33.8698439,151.2082848,,,
Suspect arrested in 30 year old apparent homophobic cold case death of American man in Sydney,https://news.yahoo.com/suspect-arrested-30-old-apparent-143129818.html,20200512T163000Z,death,,Sydney,unknown,A suspect has been arrested in connection with the 30-year-old apparent homophobic cold case death of an American man in Sydney. The case is currently under investigation by authorities.,high,suspect arrested,-33.8698439,151.2082848,,,
Man charged 32 years after gay student murdered in apparent hate crime,https://www.independent.co.uk/news/world/australasia/scott-johnson-murder-australia-us-gay-student-charge-a9510286.html,20200512T161500Z,murder,2020-05-12,Sydney,gay,"Scott Johnson, a gay student, was murdered in an apparent hate crime 32 years ago. Police believe his killing was just one of many targeted attacks over several decades.",high,Man charged after 32 years,-33.8698439,151.2082848,,,
Aussie arrested after 32 years for killing gay student,http://www.navhindtimes.in/aussie-arrested-after-32-years-for-killing-gay-student/,20200512T160000Z,killing,,Sydney,gay,Aussie man arrested after 32 years for killing a gay student in Sydney.,high,,-33.8698439,151.2082848,,,
Australian charged for killing gay student 32 years ago,https://www.prokerala.com/news/articles/a1040216.html,20200512T094500Z,murder,1988-XX-XX,Sydney,gay,"Australian man charged for killing a gay student in Sydney 32 years ago. The suspect, Scott Price, was arrested at his Sydney home and will face court.",high,"Scott Price, 49",-33.8698439,151.2082848,,,
MasterChef favourite Reynold embroiled in gay - hate scandal,https://www.dailymail.co.uk/tvshowbiz/article-8368123/MasterChef-favourite-Reynold-embroiled-gay-hate-scandal.html,20200529T061500Z,hate speech,,Sydney,gay,MasterChef contestant Reynold embroiled in a scandal involving homophobic comments.,low,,-33.8698439,151.2082848,,,
City neo - Nazi group seen as  ticking time bombs  ,https://www.echonews.com.au/news/the-neo-nazi-group-prowling-melbournes-streets/4017463/,20200518T043000Z,threat,,City,general_lgbtiq,"A city neo-Nazi group is seen as ticking time bombs, posing a threat to the LGBTIQ+ community in the area.",medium,Neo-Nazi group,-37.8141705,144.9655616,,,
Man found guilty twice of  gay panic  murder wins right to appeal fresh conviction,https://www.adelaidenow.com.au/news/south-australia/man-found-guilty-twice-of-gay-panic-murder-wins-right-to-appeal-fresh-conviction/news-story/c5cadc77b71b1a06eba6bbbf2bbb4b66?nk=a56fd86f11bc0886826d1fca3bdf6a81-1593552741,20200630T214500Z,murder,,not specified,gay,Man found guilty twice of 'gay panic' murder wins right to appeal fresh conviction.,high,not specified,-34.9281,138.5999,,,
Leicester graduate murdered with a Tesco carrier bag by abusive husband - so he could run away with his gay lover,https://www.leicestermercury.co.uk/news/leicester-news/leicester-graduate-murdered-tesco-carrier-4366992,20200727T121500Z,murder,,Leicester,gay,A Leicester graduate was murdered by his abusive husband using a Tesco carrier bag so he could run away with his gay lover.,high,abusive husband,-29.5898491,150.3712774,,,
"Murdered pharmacist Jessica Patel died after sad string of callous and cruel abuse , review into her death reveals",https://www.yorkshirepost.co.uk/news/crime/murdered-pharmacist-jessica-patel-died-after-sad-string-callous-and-cruel-abuse-review-her-death-reveals-2917932,20200719T141500Z,murder,,"Maitland, New South Wales",unknown,"The murdered pharmacist Jessica Patel died after a sad string of callous and cruel abuse, as revealed in a review into her death.",high,,-32.7316683,151.5511123,,,
Scott Johnson : Police fault gay hate murder took 30 years to solve,https://www.pinknews.co.uk/2020/09/01/scott-johnson-gay-hate-murder-sydney-australia-investigation-coroner-jacqueline-milledge/,20200901T163000Z,murder,,Manly,gay,The police have been faulted for taking 30 years to solve the gay hate murder of Scott Johnson in Manly.,high,,-33.7971937,151.2879845,,,
Brother 30 - year fight to convince police Scott Johnson was the victim of a gay hate crime,https://www.dailymail.co.uk/news/article-8681839/Brothers-30-year-fight-convince-police-Scott-Johnson-victim-gay-hate-crime.html,20200831T220000Z,assault,,"North Head, Manly",gay,"Brother's 30-year fight to convince police that Scott Johnson was the victim of a gay hate crime at North Head, Manly.",high,,-33.8130902,151.2981105,,,
200 grapevines uprooted in alleged hate crime in Jordan Valley settlement,https://www.timesofisrael.com/liveblog_entry/200-grapevines-uprooted-in-alleged-hate-crime-in-jordan-valley-settlement/,20190121T090000Z,vandalism,,Jordan Valley settlement,unknown,200 grapevines were uprooted in an alleged hate crime incident in the Jordan Valley settlement.,medium,,,,,,
Dalston attack : Nine sentenced after people  sprayed with noxious substance  near London gay club,https://www.independent.co.uk/news/uk/crime/dalston-attack-london-gay-club-gang-superstore-violence-gbh-a8735361.html,20190118T223000Z,assault,2019-01-18,"Dalston, London",gay,Nine individuals were sentenced after spraying people with a noxious substance near a London gay club. The group also shouted homophobic abuse at the victims.,high,,,,,,
Amnesty calls for Mathias Cormann to condemn Chechnya anti - gay purge,http://www.starobserver.com.au/news/international-news-news/amnesty-calls-for-mathias-cormann-to-condemn-chechnyas-anti-gay-purge/175454,20190118T073000Z,anti-LGBTI violence,,Chechnya,LGBTI,Amnesty International is calling for Mathias Cormann to condemn the resurgence of anti-LGBTI violence in Chechnya during the World Economic Forum in Davos.,high,,,,,,
Shady sheik & his  hate speech  are welcome in NZ – Whale Oil Beef Hooked,https://www.whaleoil.co.nz/2019/03/shady-sheik-his-hate-speech-are-welcome-in-nz/,20190320T210000Z,hate_speech,,New Zealand,general_lgbtiq,The article discusses a controversial sheik known for his hate speech towards the LGBTIQ+ community being welcomed in New Zealand.,medium,Shady sheik,-36.8622961,174.7190716,,,
"In the past 6 weeks , churches , mosques and a synagogue have been attacked",https://www.wtva.com/content/news/509207962.html,20190429T150000Z,vandalism,,"churches, mosques, and a synagogue",general_lgbtiq,"In the past 6 weeks, churches, mosques, and a synagogue have been attacked in an apparent string of vandalism incidents targeting religious institutions.",medium,,,,,,
Folau got exactly what he deserved,https://www.frasercoastchronicle.com.au/news/opinion-israel-folau-got-exactly-what-he-deserved/3697311/,20190412T111500Z,hate_speech,,not specified,general_lgbtiq,The article discusses the controversy surrounding Rugby Union star Israel Folau's homophobic comments and argues that he should be sacked for his remarks.,medium,,,,,,
Newlywed easyJet passenger who went on homophobic rant is jailed,https://www.independent.co.uk/travel/news-and-advice/easyjet-passenger-drunk-alcohol-newlywed-honeymoon-homophobic-a8855096.html,20190404T163000Z,hate_speech,2019-04-05,honeymoon flight to Egypt,unknown,Michael Cunnett and his new wife were on their honeymoon flight to Egypt when he went on a homophobic rant,medium,Michael Cunnett,,,,,
Man knocked unconscious in homophobic assault after group rants  gays should be strung up  ,https://www.independent.co.uk/news/uk/crime/homophobic-attack-london-upminster-station-crime-a9024291.html,20190728T210000Z,assault,2019-07-28,"Upminster Station, east London",unknown,A man was knocked unconscious in a homophobic assault after a group ranted 'gays should be strung up'. The victim was punched in the head several times before collapsing onto the platform of Upminster Station.,high,,,,,,
Man convicted for shouting  get back to your own country  at young mother wearing headscarf as she walked down street with children,https://www.independent.co.uk/news/uk/crime/racist-abuse-woman-headscarf-workington-cumbria-leslie-blaney-trump-a9012301.html,20190719T160000Z,hate_speech,2019-07-19,England,unknown,Leslie Blaney shouted 'get back to your own country' at a young mother wearing a headscarf as she walked down the street with her children. He also expressed white supremacist views to the police.,medium,Self-declared white supremacist Leslie Blaney,51.4611218,0.4946177,,,
