title,url,source_date,source,query
这一年 ， 总书记的基层足迹 _ YNET . com北青网,http://news.ynet.com/2021/12/31/3409039t2518.html,20211231T060000Z,news.ynet.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
 《 环球时报 》 2021年十大新闻,https://world.huanqiu.com/article/46CkXWAy1HS,20211231T060000Z,world.huanqiu.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
这一年 ， 总书记的基层足迹 - 千龙网 · 中国首都网,http://china.qianlong.com/2021/1231/6714437.shtml,20211231T060000Z,china.qianlong.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
这一年 ， 总书记的基层足迹,https://china.huanqiu.com/article/46D0adpcoQ6,20211231T060000Z,china.huanqiu.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
  سباق التسلح  بالأرقام .. في عالم يسوده التعقيد,https://www.aleqt.com/2023/01/01/article_2463056.html,20230101T233000Z,aleqt.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
Latest Articles,https://freerepublic.com/tag/*/index?more=4120189,20230101T211500Z,freerepublic.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
加拿大對華改變立場為搏盟友信任 – 華僑網,https://www.chinesepress.com/2023/01/01/%E5%8A%A0%E6%8B%BF%E5%A4%A7%E5%B0%8D%E8%8F%AF%E6%94%B9%E8%AE%8A%E7%AB%8B%E5%A0%B4%E7%82%BA%E6%90%8F%E7%9B%9F%E5%8F%8B%E4%BF%A1%E4%BB%BB/,20230101T161500Z,chinesepress.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
Ngành gốm sứ của Anh bên bờ vực sụp đổ - Tạp chí Kinh tế Sài Gòn,https://thesaigontimes.vn/nganh-gom-su-cua-anh-ben-bo-vuc-sup-do/,20230101T150000Z,thesaigontimes.vn,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Baba Vanga grim 2023 predictions include nuclear explosion , solar storms and biowarfare",https://www.coventrytelegraph.net/news/uk-world-news/baba-vangas-grim-2023-predictions-25872186,20230101T133000Z,coventrytelegraph.net,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
Am păşit în 2023 . Ce reţinem din anul care s - a scurs ? Retrospectiva anului 2022 în imagini | Întregul conţinut media | DW,https://www.dw.com/ro/am-p%C4%83%C5%9Fit-%C3%AEn-2023-ce-re%C5%A3inem-din-anul-care-s-a-scurs-retrospectiva-anului-2022-%C3%AEn-imagini/g-64220255,20230101T124500Z,dw.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
سياسة - عربي21,https://arabi21.com/stories/c/1/0/%D8%B3%D9%8A%D8%A7%D8%B3%D8%A9/1142040,20230101T121500Z,arabi21.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
Ngành gốm sứ của Anh bên bờ vực sụp đổ,https://baomoi.com/nganh-gom-su-cua-anh-ben-bo-vuc-sup-do/c/44708455.epi,20230101T113000Z,baomoi.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
Рейтинг самых могущественных стран мира в 2022 году,http://www.turan.az/ext/news/2023/1/free/Worldwide/ru/8.htm,20230101T103000Z,turan.az,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
2023前瞻 ： 四大赤字  冲击全球治理秩序 中国方案致力共赢 _ 腾讯新闻,https://new.qq.com/rain/a/20230101A0087D00,20230101T103000Z,new.qq.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Surfista Maya Gabeira , dona do recorde mundial , fala sobre crises de ansiedade e tratamento de uma hérnia de disco",https://oglobo.globo.com/ela/gente/noticia/2023/01/surfista-maya-gabeira-dona-do-recorde-mundial-fala-sobre-crises-de-ansiedade-e-tratamento-de-uma-hernia-de-disco.ghtml,20230101T090000Z,oglobo.globo.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
2023前瞻 ： 四大赤字  冲击全球治理秩序 中国方案致力共赢,https://www.yangtse.com/content/1588693.html,20230101T083000Z,yangtse.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
2023前瞻 ： 四大赤字  冲击全球治理秩序 中国方案致力共赢 |外交|东亚|崔洪建|美国,https://www.163.com/news/article/HQ0O6LUA000189FH.html,20230101T080000Z,163.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
2023前瞻 ： 四大赤字  冲击全球治理秩序 中国方案致力共赢 - 滚动,https://www.workercn.cn/c/2023-01-01/7688615.shtml,20230101T074500Z,workercn.cn,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Pakistan : पाकिस्तान में साल 2022 रहा आतंकी हमलों के नाम , टीटीपी बना सबसे बड़ा खतरा",https://www.jagran.com/world/pakistan-pakistan-year-2022-was-in-name-of-terrorist-attacks-in-pakistan-ttp-became-biggest-threat-23279256.html,20230101T074500Z,jagran.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Baba Vanga grim 2023 predictions include nuclear explosion , solar storms and bioweapon deaths",https://www.leicestermercury.co.uk/news/uk-world-news/baba-vangas-grim-2023-predictions-7984565,20230101T074500Z,leicestermercury.co.uk,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
Australia fights a highly destructive termite aided by climate change,https://www.washingtonpost.com/world/2023/01/01/giant-termites-australia-climate-change/,20230101T073000Z,washingtonpost.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
2023 ， 十字路口的中国 | www . wenxuecity . com,https://www.wenxuecity.com/blog/202212/73119/34095.html,20230101T070000Z,wenxuecity.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
صحف عالمية : نصر دبلوماسي للفلسطينيين .. والصين تقود حربا اقتصادية في العام الجديد,https://www.eremnews.com/news/q9e7oezh6r,20230101T070000Z,eremnews.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
图辑 ： 全球各地迎接2023年 - BBC News 中文,https://www.bbc.com/zhongwen/simp/world-64138189,20230101T064500Z,bbc.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413694556,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413695502,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413695916,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413695681,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413693860,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413696087,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413694970,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413695602,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413694109,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413695083,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413694373,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413696004,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413694876,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413694664,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413694255,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413695290,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413694057,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413695181,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413694771,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413695387,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413695847,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413693958,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413694160,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413695756,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413696179,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Tv tablå ANIMAL PLANET söndag , 1 januari 2023",http://www.dagenstv.com/se/chart/?cha=54&dat=2023-01-01&event=1413694482,20230101T061500Z,dagenstv.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
2023前瞻 ： 四大赤字  冲击全球治理秩序 中国方案致力共赢,http://news.cyol.com/gb/articles/2023-01/01/content_777OZ5te3M.html,20230101T054500Z,news.cyol.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
 « الأميبا آكلة الدماغ » تثير المخاوف بعد وفاة مريض جديد .. 6 أعرض للإصابة أخطرها الغيبوبة .. واحذر هذه المياه,https://gate.ahram.org.eg/News/3936874.aspx,20230101T051500Z,gate.ahram.org.eg,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
What on Netflix and Amazon this month – January | Television,https://www.theguardian.com/tv-and-radio/ng-interactive/2023/jan/01/whats-on-netflix-and-amazon-this-month-january,20230101T043000Z,theguardian.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
Country of fear : Australia of 2002 was preoccupied with national security,https://www.theguardian.com/australia-news/2023/jan/01/country-of-fear-australia-of-2002-was-preoccupied-with-national-security,20230101T041500Z,theguardian.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
World politics and power - the dates and trends that will help shape 2023 | Adam Boulton,https://www.iwradio.co.uk/news/sky-news/world-politics-and-power-the-dates-and-trends-that-will-help-shape-2023-adam-boulton/,20230101T034500Z,iwradio.co.uk,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
2023 ， 十字路口的中国 - 博客,https://blog.wenxuecity.com/myblog/73119/202212/34095.html,20230101T034500Z,blog.wenxuecity.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Baba Vanga grim 2023 predictions include nuclear explosion , solar storms and biowarfare",https://www.walesonline.co.uk/news/world-news/baba-vangas-grim-2023-predictions-25872175,20230101T031500Z,walesonline.co.uk,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
Covid China : Travellers coming to Australia must test negative to coronavirus from January 5,https://www.dailymail.co.uk/news/article-11589447/Covid-China-Travellers-coming-Australia-test-negative-coronavirus-January-5.html,20230101T031500Z,dailymail.co.uk,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Baba Vanga grim 2023 predictions include nuclear explosion , solar storms and bioweapon deaths",https://www.hulldailymail.co.uk/news/uk-world-news/baba-vangas-grim-2023-predictions-7984562,20230101T030000Z,hulldailymail.co.uk,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
الغرب يحاصر « التنين ».. والصين تعتبرها « إشانة سمعة » ,https://www.okaz.com.sa/specialized-corners/na/2123122,20230101T023000Z,okaz.com.sa,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
تحوّل تاريخي .. استراتيجية اليابان للأمن القومي تسعى إلى مواجهة تهديدات الصين,https://www.hespress.com/%D8%AA%D8%AD%D9%88%D9%91%D9%84-%D8%AA%D8%A7%D8%B1%D9%8A%D8%AE%D9%8A-%D8%A7%D8%B3%D8%AA%D8%B1%D8%A7%D8%AA%D9%8A%D8%AC%D9%8A%D8%A9-%D8%A7%D9%84%D9%8A%D8%A7%D8%A8%D8%A7%D9%86-%D9%84%D9%84%D8%A3%D9%85-1100848.html,20230101T014500Z,hespress.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
"Russia - Ukraine live updates : Russia launches missile attack on New Year Eve - WEIS | Local & Area News , Sports , & Weather",https://weisradio.com/2022/12/31/russia-ukraine-live-updates-russia-launches-missile-attack-on-new-years-eve/,20230101T013000Z,weisradio.com,(LGBTIQ community center OR queer space) AND (vandalism OR attack) AND Australia
